"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 01- 19","182.04","182.73","183.10","180.78","23.98M","-0.96%"
"2023- 01- 18","183.80","187.45","188.96","183.70","23.35M","-1.62%"
"2023- 01- 17","186.82","187.00","187.84","186.24","22.31M","-0.12%"
"2023- 01- 13","187.05","184.50","187.34","184.33","22.12M","0.66%"
"2023- 01- 12","185.83","183.57","185.95","181.92","28.74M","1.68%"
"2023- 01- 11","182.76","181.26","182.79","180.68","18.13M","1.25%"
"2023- 01- 10","180.51","177.66","180.62","177.30","18.15M","1.48%"
"2023- 01- 09","177.88","179.01","180.12","177.65","18.25M","0.17%"
"2023- 01- 06","177.58","175.30","178.04","173.87","21.99M","2.25%"
"2023- 01- 05","173.68","174.59","174.76","172.39","17.03M","-1.07%"
"2023- 01- 04","175.56","174.62","176.67","174.28","22.82M","1.25%"
"2023- 01- 03","173.40","175.93","177.32","171.90","22.12M","-0.55%"
"2022- 12- 30","174.36","173.34","174.72","172.61","21.28M","-0.28%"
"2022- 12- 29","174.85","171.72","175.25","171.40","22.14M","2.53%"
"2022- 12- 28","170.53","173.18","174.10","170.34","18.56M","-1.55%"
"2022- 12- 27","173.22","174.36","174.57","172.58","13.47M","-0.67%"
"2022- 12- 23","174.39","173.48","174.45","172.34","11.65M","0.46%"
"2022- 12- 22","173.60","174.33","174.49","170.67","20.80M","-1.31%"
"2022- 12- 21","175.90","174.45","176.80","174.20","22.23M","1.72%"
"2022- 12- 20","172.92","171.67","174.02","171.18","17.95M","0.53%"
"2022- 12- 19","172.01","174.61","175.05","171.47","25.31M","-1.35%"
"2022- 12- 16","174.37","173.80","175.11","172.67","38.50M","-0.75%"
"2022- 12- 15","175.68","178.03","178.60","175.04","32.61M","-2.50%"
"2022- 12- 14","180.19","181.31","182.91","178.83","30.01M","-0.66%"
"2022- 12- 13","181.38","185.73","186.64","180.14","33.55M","0.37%"
"2022- 12- 12","180.72","178.85","181.09","178.00","22.25M","1.18%"
"2022- 12- 09","178.62","179.77","180.81","178.56","22.05M","-1.23%"
"2022- 12- 08","180.84","180.77","182.63","179.51","20.83M","0.72%"
"2022- 12- 07","179.54","179.75","181.50","179.11","16.96M","-0.29%"
"2022- 12- 06","180.07","182.88","182.98","179.08","18.17M","-1.53%"
"2022- 12- 05","182.87","186.86","187.06","182.18","25.00M","-2.75%"
"2022- 12- 02","188.05","184.37","188.86","184.33","22.57M","0.58%"
"2022- 12- 01","186.96","188.15","189.24","186.13","21.70M","-0.22%"
"2022- 11- 30","187.37","182.67","187.43","180.79","27.12M","2.74%"
"2022- 11- 29","182.37","181.96","183.61","181.96","13.91M","0.29%"
"2022- 11- 28","181.84","184.13","184.92","181.29","17.12M","-2.02%"
"2022- 11- 25","185.58","185.09","186.37","184.66","13.39M","0.21%"
"2022- 11- 23","185.19","184.29","185.78","183.55","19.76M","0.26%"
"2022- 11- 22","184.71","183.74","184.94","182.33","16.87M","1.07%"
"2022- 11- 21","182.76","182.78","183.19","181.43","19.04M","-0.52%"
"2022- 11- 18","183.72","184.59","185.31","182.57","27.27M","0.65%"
"2022- 11- 17","182.54","181.62","182.95","180.51","20.84M","-0.93%"
"2022- 11- 16","184.25","186.60","186.64","183.71","24.68M","-1.76%"
"2022- 11- 15","187.55","187.84","189.56","186.11","25.40M","1.48%"
"2022- 11- 14","184.81","185.79","187.79","184.63","26.10M","-1.12%"
"2022- 11- 11","186.90","185.85","188.82","185.70","28.77M","0.82%"
"2022- 11- 10","185.38","181.85","185.45","181.15","38.57M","6.16%"
"2022- 11- 09","174.63","178.00","178.67","174.27","26.26M","-2.75%"
"2022- 11- 08","179.56","180.23","181.95","177.36","19.87M","0.04%"
"2022- 11- 07","179.49","179.74","180.59","177.68","20.50M","0.45%"
"2022- 11- 04","178.68","178.92","179.94","175.47","25.84M","1.35%"
"2022- 11- 03","176.30","175.29","177.94","174.11","28.01M","-0.67%"
"2022- 11- 02","177.49","182.84","185.00","177.43","35.94M","-3.32%"
"2022- 11- 01","183.58","185.24","185.60","182.88","27.45M","0.14%"
"2022- 10- 31","183.33","182.27","184.24","181.55","25.03M","0.09%"
"2022- 10- 28","183.16","179.82","183.41","178.74","33.22M","2.27%"
"2022- 10- 27","179.09","180.59","182.00","178.87","27.94M","0.02%"
"2022- 10- 26","179.05","179.15","182.37","178.33","37.08M","0.49%"
"2022- 10- 25","178.17","173.57","178.90","173.56","31.63M","2.73%"
"2022- 10- 24","173.44","173.32","174.00","171.05","26.89M","0.43%"
"2022- 10- 21","172.70","169.37","173.19","168.22","45.40M","2.17%"
"2022- 10- 20","169.03","171.42","173.55","168.47","26.71M","-1.27%"
"2022- 10- 19","171.21","172.49","173.40","169.33","27.15M","-1.70%"
"2022- 10- 18","174.17","175.86","177.29","172.69","31.74M","1.19%"
"2022- 10- 17","172.13","170.22","172.62","170.11","28.20M","3.19%"
"2022- 10- 14","166.81","172.74","173.92","166.71","29.61M","-2.68%"
"2022- 10- 13","171.40","164.00","172.20","162.50","44.79M","2.48%"
"2022- 10- 12","167.26","167.90","168.46","165.48","26.80M","-0.27%"
"2022- 10- 11","167.72","166.96","170.11","164.80","27.10M","0.03%"
"2022- 10- 10","167.67","169.29","169.57","166.59","23.12M","-0.56%"
"2022- 10- 07","168.61","171.94","172.44","167.92","26.54M","-2.94%"
"2022- 10- 06","173.72","173.85","176.16","172.91","22.04M","-0.56%"
"2022- 10- 05","174.70","173.41","175.33","171.42","25.28M","-0.74%"
"2022- 10- 04","176.00","172.61","176.08","172.53","36.90M","3.96%"
"2022- 10- 03","169.29","167.34","170.30","165.25","33.61M","2.65%"
"2022- 09- 30","164.92","165.79","169.50","164.91","40.64M","-0.73%"
"2022- 09- 29","166.13","167.78","167.93","163.80","31.46M","-2.24%"
"2022- 09- 28","169.94","165.76","170.99","165.07","34.66M","3.16%"
"2022- 09- 27","164.73","166.31","167.63","163.28","41.04M","0.34%"
"2022- 09- 26","164.17","165.47","168.97","163.58","30.60M","-1.88%"
"2022- 09- 23","167.31","169.00","169.19","165.00","40.34M","-2.38%"
"2022- 09- 22","171.39","175.00","175.58","170.74","33.47M","-2.25%"
"2022- 09- 21","175.34","179.37","181.10","175.33","28.65M","-1.53%"
"2022- 09- 20","178.06","178.77","178.94","176.71","21.69M","-1.36%"
"2022- 09- 19","180.52","177.01","180.75","176.96","24.56M","0.85%"
"2022- 09- 16","178.99","179.09","179.68","176.91","41.16M","-1.45%"
"2022- 09- 15","181.63","181.92","184.69","180.86","21.79M","-0.73%"
"2022- 09- 14","182.96","182.57","183.32","180.57","24.84M","0.39%"
"2022- 09- 13","182.25","184.86","185.91","181.54","33.01M","-3.91%"
"2022- 09- 12","189.67","188.60","189.86","187.97","22.63M","1.21%"
"2022- 09- 09","187.40","185.35","187.62","185.15","23.21M","2.01%"
"2022- 09- 08","183.71","180.69","183.79","179.62","25.17M","0.83%"
"2022- 09- 07","182.19","177.97","182.46","177.93","23.01M","2.18%"
"2022- 09- 06","178.31","180.71","181.08","177.50","23.35M","-0.99%"
"2022- 09- 02","180.09","183.60","183.95","179.14","27.47M","-0.78%"
"2022- 09- 01","181.50","181.78","181.89","178.90","30.71M","-1.09%"
"2022- 08- 31","183.50","184.94","185.74","183.19","21.36M","-0.61%"
"2022- 08- 30","184.62","187.82","188.01","183.54","22.34M","-1.40%"
"2022- 08- 29","187.24","186.95","188.99","186.52","18.57M","-0.92%"
"2022- 08- 26","188.98","195.40","195.43","188.66","24.18M","-3.29%"
"2022- 08- 25","195.40","193.38","195.45","192.98","14.38M","1.55%"
"2022- 08- 24","192.41","190.79","193.30","190.16","15.13M","0.76%"
"2022- 08- 23","190.95","190.94","192.93","190.39","20.07M","0.16%"
