"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 03- 20","11,360","11,185","11,360","11,155","5.38K","1.07%"
"2020- 03- 19","11,240","11,365","11,365","11,100","25.54K","-1.62%"
"2020- 03- 18","11,425","11,650","11,655","11,425","6.24K","1.87%"
"2020- 03- 17","11,215","11,385","11,445","11,200","14.76K","-3.78%"
"2020- 03- 16","11,655","11,760","11,760","11,500","18.28K","-2.55%"
"2020- 03- 13","11,960","11,925","11,980","10,700","29.09K","-3.08%"
"2020- 03- 12","12,340","12,390","12,420","12,290","16.51K","-1.52%"
"2020- 03- 11","12,530","12,445","12,560","12,445","11.27K","0.08%"
"2020- 03- 10","12,520","12,555","12,600","12,435","21.82K","-0.63%"
"2020- 03- 09","12,600","12,825","12,845","12,520","31.28K","-0.28%"
"2020- 03- 06","12,635","12,610","12,675","12,575","24.82K","2.27%"
"2020- 03- 05","12,355","12,360","12,375","12,330","9.21K","-0.32%"
"2020- 03- 04","12,395","12,430","12,430","12,380","11.92K","2.78%"
"2020- 03- 03","12,060","12,040","12,095","12,015","38.58K","-0.41%"
"2020- 03- 02","12,110","11,975","12,135","11,950","45.86K","-1.94%"
"2020- 02- 28","12,350","12,455","12,455","12,300","36.12K","-1.12%"
"2020- 02- 27","12,490","12,420","12,500","12,420","20.47K","0.52%"
"2020- 02- 26","12,425","12,410","12,445","12,380","14.69K","0.44%"
"2020- 02- 25","12,370","12,520","12,545","12,370","53.66K","-1.67%"
"2020- 02- 24","12,580","12,605","12,610","12,545","27.79K","2.15%"
"2020- 02- 21","12,315","12,255","12,325","12,235","9.77K","1.27%"
"2020- 02- 20","12,160","12,160","12,190","12,145","6.45K","0.33%"
"2020- 02- 19","12,120","12,090","12,130","12,090","6.27K","1.13%"
"2020- 02- 18","11,985","11,985","12,005","11,980","9.79K","0.21%"
"2020- 02- 17","11,960","11,975","11,975","11,955","3.95K","0.42%"
"2020- 02- 14","11,910","11,915","11,935","11,895","6.19K","-0.04%"
"2020- 02- 13","11,915","11,855","11,915","11,855","5.97K","0.59%"
"2020- 02- 12","11,845","11,855","11,860","11,830","8.97K","-0.21%"
"2020- 02- 11","11,870","11,880","11,890","11,850","6.28K","-0.13%"
"2020- 02- 10","11,885","11,920","11,920","11,860","8.75K","0.46%"
"2020- 02- 07","11,830","11,825","11,870","11,825","12.29K","0.38%"
"2020- 02- 06","11,785","11,785","11,795","11,745","10.37K","-0.13%"
"2020- 02- 05","11,800","11,750","11,805","11,740","4.27K","-0.80%"
"2020- 02- 04","11,895","11,960","11,960","11,895","197.41K","-0.54%"
"2020- 02- 03","11,960","12,035","12,035","11,950","8.28K","0.34%"
"2020- 01- 31","11,920","11,925","11,935","11,900","10.24K","-0.17%"
"2020- 01- 30","11,940","11,920","11,955","11,920","64.24K","0.63%"
"2020- 01- 29","11,865","11,940","11,940","11,835","5.63K","-0.63%"
"2020- 01- 28","11,940","11,970","11,980","11,940","151.72K","1.40%"
"2020- 01- 23","11,775","11,810","11,825","11,775","27.81K","0.08%"
"2020- 01- 22","11,765","11,795","11,800","11,750","1.99K","-0.88%"
"2020- 01- 21","11,870","11,820","11,880","11,805","3.30K","0.42%"
"2020- 01- 20","11,820","11,785","11,825","11,775","2.40K","0.38%"
"2020- 01- 17","11,775","11,755","11,785","11,735","2.41K","0.13%"
"2020- 01- 16","11,760","11,800","11,800","11,750","5.38K","0.13%"
