"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 04- 04","29,030","28,775","29,030","28,705","0.11K","0.68%"
"2022- 04- 01","28,835","28,900","28,900","28,760","0.24K","-0.55%"
"2022- 03- 31","28,995","28,895","29,055","28,890","0.51K","0.35%"
"2022- 03- 30","28,895","28,995","28,995","28,825","0.35K","0.52%"
"2022- 03- 29","28,745","28,865","28,865","28,735","0.08K","0.17%"
"2022- 03- 28","28,695","28,620","28,730","28,480","0.29K","-0.03%"
"2022- 03- 25","28,705","28,720","28,745","28,600","0.37K","0.31%"
"2022- 03- 24","28,615","28,565","28,615","28,385","0.07K","-0.17%"
"2022- 03- 23","28,665","28,580","28,775","28,575","0.32K","0.68%"
"2022- 03- 22","28,470","28,245","28,470","28,245","1.15K","0.78%"
"2022- 03- 21","28,250","28,560","28,560","28,240","0.55K","-0.62%"
"2022- 03- 18","28,425","28,385","28,425","28,270","0.94K","0.32%"
"2022- 03- 17","28,335","28,400","28,490","28,270","11.88K","1.32%"
"2022- 03- 16","27,965","27,890","27,965","27,680","0.31K","1.40%"
"2022- 03- 15","27,580","27,700","27,740","27,540","0.35K","-0.92%"
"2022- 03- 14","27,835","27,940","27,965","27,695","0.27K","-0.57%"
"2022- 03- 11","27,995","27,950","28,025","27,830","0.55K","-0.74%"
"2022- 03- 10","28,205","28,130","28,205","27,990","0.45K","2.21%"
"2022- 03- 08","27,595","27,490","27,820","27,490","0.49K","-1.09%"
"2022- 03- 07","27,900","28,135","28,135","27,835","3.23K","-2.26%"
"2022- 03- 04","28,545","28,820","28,820","28,455","0.26K","-0.99%"
"2022- 03- 03","28,830","28,690","28,870","28,680","0.69K","1.41%"
"2022- 03- 02","28,430","28,390","28,520","28,315","0.28K","0.49%"
"2022- 02- 28","28,290","28,015","28,300","27,995","1.17K","0.48%"
"2022- 02- 25","28,155","28,075","28,315","28,030","0.27K","1.06%"
"2022- 02- 24","27,860","28,285","28,285","27,795","8.24K","-2.62%"
"2022- 02- 23","28,610","28,665","28,665","28,445","0.39K","0.51%"
"2022- 02- 22","28,465","28,380","28,555","28,290","0.21K","-1.30%"
"2022- 02- 21","28,840","28,445","28,840","28,390","0.15K","-0.05%"
"2022- 02- 18","28,855","28,535","28,855","28,480","0.24K","0.02%"
"2022- 02- 17","28,850","28,680","29,080","28,520","8.10K","0.66%"
"2022- 02- 16","28,660","28,600","28,660","28,465","0.22K","1.83%"
"2022- 02- 15","28,145","28,470","28,470","28,035","0.23K","-1.00%"
"2022- 02- 14","28,430","28,570","28,570","28,210","0.71K","-1.56%"
"2022- 02- 11","28,880","28,845","29,030","28,785","0.19K","-0.88%"
"2022- 02- 10","29,135","29,110","29,190","29,050","0.56K","0.15%"
"2022- 02- 09","29,090","29,135","29,135","28,975","0.73K","0.78%"
"2022- 02- 08","28,865","29,075","29,195","28,715","0.42K","0.28%"
"2022- 02- 07","28,785","28,845","28,845","28,545","1.13K","-0.21%"
"2022- 02- 04","28,845","28,665","28,845","28,555","5.03K","1.33%"
"2022- 02- 03","28,465","28,405","28,680","28,395","1.26K","1.48%"
"2022- 01- 28","28,050","27,430","28,050","27,285","2.51K","2.28%"
"2022- 01- 27","27,425","28,540","28,675","27,325","1.33K","-3.18%"
"2022- 01- 26","28,325","28,425","28,650","28,305","75.98K","-0.40%"
"2022- 01- 25","28,440","29,090","29,090","28,260","2.13K","-2.54%"
"2022- 01- 24","29,180","29,470","29,470","29,060","20.92K","-1.45%"
"2022- 01- 21","29,610","29,640","29,715","29,435","0.54K","-1.00%"
"2022- 01- 20","29,910","29,560","29,910","29,560","0.17K","0.72%"
"2022- 01- 19","29,695","29,505","29,995","29,505","13.61K","-0.77%"
"2022- 01- 18","29,925","30,150","30,255","29,850","0.79K","-0.53%"
"2022- 01- 17","30,085","30,335","30,435","30,040","0.90K","-1.36%"
"2022- 01- 14","30,500","30,475","30,700","30,375","142.66K","-1.47%"
"2022- 01- 13","30,955","31,010","31,065","30,830","0.12K","-0.24%"
"2022- 01- 12","31,030","30,680","31,120","30,680","145.29K","1.65%"
"2022- 01- 11","30,525","30,555","30,635","30,385","0.27K","-0.10%"
"2022- 01- 10","30,555","30,660","30,660","30,350","0.13K","-0.96%"
"2022- 01- 07","30,850","30,740","30,880","30,685","0.04K","1.16%"
"2022- 01- 06","30,495","30,535","30,760","30,450","0.23K","-1.12%"
"2022- 01- 05","30,840","31,220","31,220","30,670","0.62K","-1.17%"
"2022- 01- 04","31,205","31,245","31,245","31,015","0.39K","0.00%"
"2022- 01- 03","31,205","31,320","31,420","31,055","1.16K","0.39%"
"2021- 12- 30","31,085","31,255","31,285","31,075","0.50K","-0.50%"
"2021- 12- 29","31,240","31,395","31,395","31,145","0.04K","0.34%"
"2021- 12- 28","31,135","30,985","31,135","30,810","0.14K","0.71%"
"2021- 12- 27","30,915","31,085","31,085","30,890","0.13K","-0.50%"
"2021- 12- 24","31,070","31,010","31,155","30,965","6.07K","0.68%"
"2021- 12- 23","30,860","30,925","30,925","30,755","1.12K","0.33%"
"2021- 12- 22","30,760","30,805","30,805","30,700","0.02K","0.29%"
"2021- 12- 21","30,670","30,690","30,730","30,515","0.07K","0.41%"
"2021- 12- 20","30,545","31,000","31,000","30,500","15.07K","-1.58%"
"2021- 12- 17","31,035","30,740","31,055","30,740","0.07K","0.40%"
"2021- 12- 16","30,910","30,975","31,025","30,755","0.13K","0.62%"
"2021- 12- 15","30,720","30,700","30,740","30,640","0.04K","-0.05%"
"2021- 12- 14","30,735","30,705","30,955","30,640","0.96K","-0.45%"
"2021- 12- 13","30,875","31,100","31,355","30,875","0.92K","-0.19%"
"2021- 12- 10","30,935","30,915","31,005","30,890","0.02K","-0.69%"
"2021- 12- 09","31,150","30,950","31,150","30,935","0.06K","0.94%"
"2021- 12- 08","30,860","31,040","31,295","30,860","160.19K","0.46%"
"2021- 12- 07","30,720","30,615","30,820","30,480","1.10K","0.39%"
"2021- 12- 06","30,600","30,330","30,625","30,180","0.05K","0.34%"
"2021- 12- 03","30,495","30,270","30,625","30,155","0.29K","0.78%"
"2021- 12- 02","30,260","29,625","30,260","29,625","0.22K","1.65%"
"2021- 12- 01","29,770","29,340","29,825","29,315","0.91K","1.55%"
"2021- 11- 30","29,315","30,295","30,295","29,105","0.74K","-2.04%"
"2021- 11- 29","29,925","29,955","30,160","29,925","0.24K","-0.76%"
"2021- 11- 26","30,155","30,510","30,605","30,115","44.82K","-1.55%"
"2021- 11- 25","30,630","30,740","30,740","30,600","0.11K","-0.68%"
"2021- 11- 24","30,840","30,840","30,970","30,705","0.15K","-0.03%"
"2021- 11- 23","30,850","30,890","31,020","30,810","0.10K","-0.58%"
"2021- 11- 22","31,030","30,725","31,040","30,670","1.65M","1.80%"
"2021- 11- 19","30,480","30,300","30,605","30,295","1.76K","0.44%"
"2021- 11- 18","30,345","30,320","30,445","30,205","0.03K","-0.25%"
"2021- 11- 17","30,420","30,680","30,680","30,420","0.27K","-1.12%"
"2021- 11- 16","30,765","30,780","30,905","30,675","0.07K","-0.05%"
