"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 04- 28","9,460","9,495","9,530","9,415","598.40K","-0.21%"
"2017- 04- 27","9,480","9,640","9,640","9,465","412.35K","-1.25%"
"2017- 04- 26","9,600","9,650","9,650","9,595","966.30K","0.10%"
"2017- 04- 25","9,590","9,535","9,595","9,510","424.59K","0.79%"
"2017- 04- 24","9,515","9,635","9,635","9,500","739.30K","-1.25%"
"2017- 04- 21","9,635","9,655","9,670","9,570","464.99K","-0.05%"
"2017- 04- 20","9,640","9,625","9,670","9,615","566.03K","0.05%"
"2017- 04- 19","9,635","9,600","9,645","9,570","523.69K","0.36%"
"2017- 04- 18","9,600","9,585","9,615","9,535","400.32K","0.58%"
"2017- 04- 17","9,545","9,435","9,545","9,380","457.33K","1.60%"
"2017- 04- 14","9,395","9,410","9,470","9,360","1.05M","-0.58%"
"2017- 04- 13","9,450","9,450","9,465","9,400","553.47K","0.27%"
"2017- 04- 12","9,425","9,485","9,485","9,375","427.72K","0.00%"
"2017- 04- 11","9,425","9,355","9,465","9,285","550.79K","0.91%"
"2017- 04- 10","9,340","9,575","9,575","9,335","542.39K","-2.25%"
"2017- 04- 07","9,555","9,560","9,570","9,505","402.29K","0.21%"
"2017- 04- 06","9,535","9,480","9,545","9,400","1.86M","0.53%"
"2017- 04- 05","9,485","9,505","9,515","9,410","1.47M","0.21%"
"2017- 04- 04","9,465","9,465","9,515","9,405","1.27M","0.00%"
"2017- 04- 03","9,465","9,335","9,465","9,295","468.87K","1.83%"
"2017- 03- 31","9,295","9,220","9,295","9,200","666.03K","1.03%"
"2017- 03- 30","9,200","9,230","9,240","9,180","1.22M","-0.05%"
"2017- 03- 29","9,205","9,235","9,235","9,165","982.51K","0.22%"
"2017- 03- 28","9,185","9,145","9,185","9,120","367.34K","0.66%"
"2017- 03- 27","9,125","9,135","9,165","9,095","882.76K","0.33%"
"2017- 03- 24","9,095","9,105","9,105","9,045","322.31K","0.22%"
"2017- 03- 23","9,075","9,085","9,110","9,035","257.38K","-0.11%"
"2017- 03- 22","9,085","9,095","9,125","9,050","349.80K","-0.16%"
"2017- 03- 21","9,100","9,055","9,120","9,050","392.52K","0.55%"
"2017- 03- 20","9,050","9,105","9,105","9,010","336.21K","-0.60%"
"2017- 03- 17","9,105","9,145","9,170","9,095","365.01K","-0.38%"
"2017- 03- 16","9,140","9,080","9,155","9,080","307.48K","0.77%"
"2017- 03- 15","9,070","9,195","9,195","9,055","609.72K","-1.20%"
"2017- 03- 14","9,180","9,270","9,270","9,180","662.18K","-0.38%"
"2017- 03- 13","9,215","9,240","9,270","9,210","370.89K","-0.27%"
"2017- 03- 10","9,240","9,085","9,240","9,055","559.01K","1.76%"
"2017- 03- 09","9,080","9,140","9,210","9,080","309.60K","-0.66%"
"2017- 03- 08","9,140","9,175","9,175","9,115","290.77K","-0.27%"
"2017- 03- 07","9,165","9,130","9,170","9,080","326.70K","0.33%"
"2017- 03- 06","9,135","9,080","9,135","9,035","291.93K","0.55%"
"2017- 03- 03","9,085","9,190","9,190","9,050","585.79K","-1.36%"
"2017- 03- 02","9,210","9,260","9,285","9,195","332.59K","-0.27%"
"2017- 02- 28","9,235","9,265","9,285","9,225","348.69K","-0.05%"
"2017- 02- 27","9,240","9,315","9,315","9,235","477.44K","-0.43%"
"2017- 02- 24","9,280","9,325","9,365","9,275","742.65K","-0.27%"
"2017- 02- 23","9,305","9,345","9,390","9,290","383.22K","-0.64%"
"2017- 02- 22","9,365","9,360","9,385","9,330","605.27K","0.11%"
"2017- 02- 21","9,355","9,365","9,365","9,325","502.89K","0.27%"
"2017- 02- 20","9,330","9,330","9,330","9,290","428.85K","0.21%"
"2017- 02- 17","9,310","9,280","9,320","9,250","420.49K","0.32%"
"2017- 02- 16","9,280","9,285","9,315","9,245","928.58K","0.22%"
"2017- 02- 15","9,260","9,220","9,270","9,175","473.32K","0.87%"
"2017- 02- 14","9,180","9,210","9,210","9,150","332.74K","-0.11%"
"2017- 02- 13","9,190","9,175","9,210","9,150","456.05K","0.22%"
"2017- 02- 10","9,170","9,160","9,215","9,155","379.34K","0.11%"
"2017- 02- 09","9,160","9,160","9,180","9,110","368.29K","0.00%"
"2017- 02- 08","9,160","9,170","9,170","9,075","448.12K","0.05%"
"2017- 02- 07","9,155","9,185","9,205","9,110","466.05K","-0.33%"
"2017- 02- 06","9,185","9,105","9,185","9,105","649.99K","0.44%"
"2017- 02- 03","9,145","9,155","9,215","9,075","483.42K","0.05%"
"2017- 02- 02","9,140","9,270","9,295","9,140","361.20K","-1.30%"
"2017- 02- 01","9,260","9,135","9,260","9,135","321.66K","1.59%"
"2017- 01- 31","9,115","9,115","9,190","9,115","422.64K","-0.05%"
"2017- 01- 26","9,120","9,075","9,140","9,010","29.59K","0.55%"
"2017- 01- 25","9,070","9,155","9,160","9,025","30.43K","-0.17%"
"2017- 01- 24","9,085","9,140","9,170","9,085","38.38K","-0.44%"
"2017- 01- 23","9,125","9,240","9,240","9,125","29.07K","-0.76%"
"2017- 01- 20","9,195","9,250","9,300","9,195","52.73K","-1.13%"
"2017- 01- 19","9,300","9,290","9,355","9,255","10.78K","0.05%"
"2017- 01- 18","9,295","9,275","9,295","9,205","30.84K","0.81%"
"2017- 01- 17","9,220","9,330","9,365","9,220","369.25K","-0.86%"
"2017- 01- 16","9,300","9,450","9,450","9,285","879.06K","-0.43%"
"2017- 01- 13","9,340","9,345","9,415","9,305","340.35K","0.32%"
"2017- 01- 12","9,310","9,400","9,425","9,300","724.65K","-0.75%"
"2017- 01- 11","9,380","9,440","9,440","9,365","548.02K","-0.05%"
"2017- 01- 10","9,385","9,495","9,510","9,360","266.06K","-1.42%"
