"날짜","종가","시가","고가","저가","거래량","변동 %"
"2001- 08- 31","52.17","52.08","52.56","51.91","69.80K","0.42%"
"2001- 08- 30","51.95","52.62","52.82","51.70","111.80K","-1.50%"
"2001- 08- 29","52.74","53.48","53.48","52.65","90.00K","-0.94%"
"2001- 08- 28","53.24","54.08","54.08","53.24","61.60K","-1.68%"
"2001- 08- 27","54.15","54.20","54.35","54.00","75.60K","-0.35%"
"2001- 08- 24","54.34","53.50","54.34","53.41","52.40K","1.82%"
"2001- 08- 23","53.37","53.45","53.53","53.25","31.00K","-0.13%"
"2001- 08- 22","53.44","53.29","53.58","52.86","326.80K","0.93%"
"2001- 08- 21","52.95","53.80","54.15","52.95","69.80K","-1.40%"
"2001- 08- 20","53.70","53.38","53.73","53.35","71.80K","0.69%"
"2001- 08- 17","53.33","53.86","53.90","53.17","84.60K","-1.51%"
"2001- 08- 16","54.15","53.95","54.15","53.55","42.80K","0.31%"
"2001- 08- 15","53.98","54.70","54.70","53.98","49.80K","-0.86%"
"2001- 08- 14","54.45","54.77","54.95","54.35","38.60K","-0.24%"
"2001- 08- 13","54.58","54.62","54.73","54.36","34.20K","0.18%"
"2001- 08- 10","54.48","54.30","54.62","53.58","114.20K","0.41%"
"2001- 08- 09","54.26","54.05","54.26","53.80","56.20K","0.30%"
"2001- 08- 08","54.10","54.92","55.22","54.05","54.40K","-1.81%"
"2001- 08- 07","55.10","54.95","55.17","54.90","29.20K","0.18%"
"2001- 08- 06","55.00","55.60","55.60","54.91","30.40K","-1.15%"
"2001- 08- 03","55.64","55.80","55.80","55.27","17.60K","-0.36%"
"2001- 08- 02","55.84","56.17","56.20","55.62","62.20K","0.32%"
"2001- 08- 01","55.66","55.60","55.97","55.48","237.40K","0.43%"
"2001- 07- 31","55.42","55.25","55.92","55.20","119.20K","0.40%"
"2001- 07- 30","55.20","55.40","55.40","54.95","25.60K","-0.07%"
"2001- 07- 27","55.24","55.19","55.42","54.87","208.00K","0.16%"
"2001- 07- 26","55.15","54.34","55.15","54.20","65.00K","1.29%"
"2001- 07- 25","54.45","53.85","54.47","53.73","519.20K","1.26%"
"2001- 07- 24","53.77","54.34","54.52","53.40","102.40K","-1.38%"
"2001- 07- 23","54.52","55.62","55.70","54.52","52.00K","-1.73%"
"2001- 07- 20","55.48","55.50","55.65","55.25","11.60K","0.00%"
"2001- 07- 19","55.48","55.88","56.12","55.25","18.60K","0.56%"
"2001- 07- 18","55.17","55.27","55.55","54.95","54.40K","-1.04%"
"2001- 07- 17","55.75","55.00","55.75","54.87","183.40K","1.18%"
"2001- 07- 16","55.10","55.77","55.77","55.04","46.40K","-1.15%"
"2001- 07- 13","55.74","55.20","55.87","55.15","430.00K","0.47%"
"2001- 07- 12","55.48","54.73","55.55","54.72","64.80K","2.36%"
"2001- 07- 11","54.20","54.23","54.26","53.63","47.20K","0.15%"
"2001- 07- 10","54.12","55.13","55.16","54.12","218.00K","-1.33%"
"2001- 07- 09","54.85","54.72","55.10","54.65","850.00K","0.64%"
"2001- 07- 06","54.50","55.50","55.54","54.50","777.00K","-2.64%"
"2001- 07- 05","55.98","56.45","56.47","55.98","627.60K","-1.13%"
"2001- 07- 03","56.62","56.58","56.67","56.41","56.80K","-0.05%"
"2001- 07- 02","56.65","56.30","56.97","56.30","290.00K","0.27%"
"2001- 06- 29","56.50","56.02","56.81","55.95","215.00K","0.57%"
"2001- 06- 28","56.18","55.90","56.69","55.90","357.40K","1.23%"
"2001- 06- 27","55.50","55.60","55.84","55.23","114.00K","0.02%"
"2001- 06- 26","55.49","55.05","55.77","55.03","146.60K","-0.27%"
"2001- 06- 25","55.64","56.10","56.19","55.39","30.40K","-0.89%"
"2001- 06- 22","56.14","56.45","56.45","55.88","180.60K","-0.64%"
"2001- 06- 21","56.50","56.00","56.73","55.88","240.40K","0.80%"
"2001- 06- 20","56.05","55.38","56.08","55.38","476.00K","1.05%"
"2001- 06- 19","55.47","56.15","56.16","55.23","1.78M","0.29%"
"2001- 06- 18","55.31","55.81","55.91","55.31","282.60K","-0.63%"
"2001- 06- 15","55.66","55.42","56.01","55.17","1.07M","-0.25%"
"2001- 06- 14","55.80","56.67","56.67","55.80","181.80K","-2.31%"
"2001- 06- 13","57.12","57.58","57.82","57.09","217.20K","-0.88%"
"2001- 06- 12","57.63","57.05","57.73","56.70","129.20K","0.05%"
"2001- 06- 11","57.60","58.05","58.05","57.30","111.40K","-1.03%"
"2001- 06- 08","58.20","58.48","58.49","57.73","339.40K","-0.85%"
"2001- 06- 07","58.70","58.35","58.72","58.20","473.40K","0.48%"
"2001- 06- 06","58.42","58.75","58.90","58.33","557.00K","-0.83%"
"2001- 06- 05","58.91","58.20","59.00","58.20","1.12M","1.53%"
"2001- 06- 04","58.02","58.05","58.12","57.66","2.04M","0.42%"
"2001- 06- 01","57.78","57.52","57.95","57.17","5.08M","0.66%"
