"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 09- 06","13,590","13,535","13,615","13,505","527.22K","0.26%"
"2022- 09- 05","13,555","13,485","13,565","13,455","1.94M","-0.11%"
"2022- 09- 02","13,570","13,500","13,570","13,470","1.53M","1.50%"
"2022- 09- 01","13,370","13,320","13,385","13,285","3.00M","-0.85%"
"2022- 08- 31","13,485","13,530","13,570","13,485","2.15M","-1.43%"
"2022- 08- 30","13,680","13,655","13,705","13,630","1.54M","0.22%"
"2022- 08- 29","13,650","13,500","13,670","13,500","1.44M","-2.64%"
"2022- 08- 28","14,020","14,020","14,020","14,020","","0.00%"
"2022- 08- 26","14,020","14,055","14,130","14,010","697.26K","0.07%"
"2022- 08- 25","14,010","13,960","14,025","13,915","1.41M","0.76%"
"2022- 08- 24","13,905","13,880","13,920","13,860","960.47K","-0.18%"
"2022- 08- 23","13,930","13,970","14,025","13,920","2.75M","-1.66%"
"2022- 08- 22","14,165","14,065","14,190","14,065","1.52M","-0.39%"
"2022- 08- 21","14,220","14,220","14,220","14,220","","0.00%"
"2022- 08- 19","14,220","14,220","14,290","14,210","923.74K","0.57%"
"2022- 08- 18","14,140","14,085","14,180","14,070","1.72M","-0.21%"
"2022- 08- 17","14,170","14,150","14,195","14,150","2.14M","0.53%"
"2022- 08- 16","14,095","13,805","14,140","13,805","2.45M","2.25%"
"2022- 08- 15","13,785","13,785","13,785","13,785","","0.00%"
"2022- 08- 12","13,785","13,805","13,830","13,745","1.56M","-0.22%"
"2022- 08- 11","13,815","13,700","13,825","13,700","1.58M","2.03%"
"2022- 08- 10","13,540","13,555","13,560","13,525","512.19K","-0.26%"
"2022- 08- 09","13,575","13,605","13,610","13,560","456.50K","-0.22%"
"2022- 08- 08","13,605","13,545","13,605","13,510","454.14K","0.33%"
"2022- 08- 07","13,560","13,560","13,560","13,560","","0.00%"
"2022- 08- 05","13,560","13,600","13,605","13,540","1.45M","-0.66%"
"2022- 08- 04","13,650","13,595","13,675","13,590","1.99M","1.15%"
"2022- 08- 03","13,495","13,445","13,510","13,440","1.34M","0.41%"
"2022- 08- 02","13,440","13,485","13,525","13,425","1.49M","-0.22%"
"2022- 08- 01","13,470","13,395","13,515","13,395","756.42K","0.75%"
"2022- 07- 29","13,370","13,300","13,395","13,295","886.40K","2.02%"
"2022- 07- 28","13,105","13,185","13,185","13,095","622.50K","0.19%"
"2022- 07- 27","13,080","13,030","13,095","13,020","959.86K","0.38%"
"2022- 07- 26","13,030","13,060","13,065","13,025","521.22K","-0.34%"
"2022- 07- 25","13,075","13,070","13,085","13,015","562.57K","-0.57%"
"2022- 07- 22","13,150","13,090","13,170","13,090","647.68K","0.80%"
